Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
Railblazer,0xF96E,Electric Motor Start Counter,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,True,Event log conditions: log each day at 12:05 (midday) if control system is on.,,
AMT,0xF96F,Diesel Engine Start Counter,Table Only,False,TRUE,FALSE,Engine = ECO GOV,Technician,,,False,False,True,,P.Carr 4th Jan 24 - adding dependency to ensure parameter is not logged for ELENA MT unit models,
Navigator,0xF96F,Diesel Engine Start Counter,Table Only,False,TRUE,FALSE,Engine Type = ECO or Mechanical,,,,False,False,True,Event log conditions: log each day at 12:05 (midday) if control system is on.,"DB - 16th Jan2023 - Updated dependancy column from ""No Dependancy"" to ""Engine Type = ECO or Mechanical"" for PL3 & ELENA",Technician
Railblazer,0xF96F,Diesel Engine Start Counter,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,True,Event log conditions: log each day at 12:05 (midday) if control system is on.,,
AMT,0xF9CE,Setpoint - Zone 2,Graph (stepped) and Table (continuous columns),True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,"Temperatures (◦C/◦F )
MT Zone 2",127,False,False,False,,,
Nebula-Galaxy,0xF9CE,Setpoint Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,User,"Temperatures (◦C/◦F )
MT Zone 2",127,False,False,False,,,
Nebula-Galaxy,0xF9E8,Discharge Limit,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0xF9EB,Discharge Control Active,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0xF9EC,Discharge Control Active Pull Down,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0xF9EE,Discharge Control Active Recovery,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0xFA01,Zone 1 ON/OFF Status,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,,
AMT,0xFA02,Zone 2 ON/OFF Status,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,,,True,False,False,,,
AMT,0xFA35,Door Switch Configuration - Zone 2,Table Only,False,TRUE,FALSE,No Dependency,User,,108,True,False,False,,,
Nebula-Galaxy,0xFAF0,User Max Compressor Speed,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0xFB69,Zone 3 ON/OFF Status,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,,,True,False,False,,,
AMT,0xFB6A,Remote Evap. Type - Zone 3,Table Only,False,TRUE,FALSE,ZoneConfiguration<0xF824> is greater than 2,Technician,,"52, 67, 110, 112, 143",True,False,False,,,
AMT,0xFB6C,Setpoint - Zone 3,Graph (stepped) and Table (continuous columns),True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 2,User,"Temperatures (◦C/◦F )
MT Zone 3",127,False,False,False,,,
AMT,0xFB83,Door Switch Configuration - Zone 3,Table Only,False,TRUE,FALSE,No Dependency,User,,108,True,False,False,,,
Nebula-Galaxy,0xFBC9,Chassis Configuration,Table Only,False,FALSE,FALSE,No Dependency,Technician,,,False,True,False,,,
Nebula-Galaxy,0xFBCA,Chassis Voltage,Table Only,False,FALSE,FALSE,No Dependency,Technician,Voltage (V),111,False,True,False,,,
Navigator,????,Start of Trip,Table Only,False,TRUE,FALSE,No Dependency,,,,False,False,False,Log event if SOT (start of trip) slected,,User
Railblazer,No,Engine Break-In Request,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,Not available,False,False,False,,,
Railblazer,No,"Can the current for the ""TouchLog"" channel be logged? This was pin HPM J7-8, and we are opening it up for more broad customer use",,,,,,,,,False,False,False,,,
Nebula-Galaxy,TBD,Zone 2 Total Temperature Control Protection Hours,Table and Graph,False,FALSE,FALSE,No Dependency,Technician,,,False,False,True,,,
Nebula-Galaxy,TBD,Pull Down Time Remaining Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,TBD,False,False,False,,,
Nebula-Galaxy,TBD,Zone 1 Total Temperature Control Protection Hours,Table and Graph,False,FALSE,FALSE,No Dependency,Technician,,,False,False,True,,,
Nebula-Galaxy,TBD,Damper Solenoid Current Drawn,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,TBD,False,False,False,,,
DEET,n/a - model,Engine Break-In Request,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,Log event when engine break-in is entered or exited,,
