Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
Railblazer,0xf83d,cs frozen heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,159,FALSE,TRUE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
DEET,0xf83d,cs frozen heat null restart temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,TRUE,FALSE,event log each time cycle sentry frozen operation is entered (i.e. setpoint change to fresh range or change from continuous to cycle sentry mode). event log includes start up if conditions are met.,,
Navigator,0xf848,charging stop current,table only,FALSE,TRUE,FALSE,mode selection = cycle sentry,,,159,TRUE,FALSE,FALSE,log event if parameter value changes.,,engineering
AMT,0xf848,charging stop current,table only,FALSE,TRUE,FALSE,debugcontrolalgorithmactive<0x00f0> =  cyclesentry<0>,technician,,159,FALSE,FALSE,FALSE,,p.carr 28th feb 23: changed spn dependency from functionselection<0xf812> to debugcontrolalgorithmactive<0x00f0>,
Railblazer,0xf848,charging stop current,table only,FALSE,TRUE,FALSE,mode selection = cycle sentry,engineering,,159,TRUE,FALSE,FALSE,log event if parameter value changes.,,
AMT,0xf87d,charging start voltage,table only,FALSE,TRUE,FALSE,debugcontrolalgorithmactive<0x00f0> =  cyclesentry<0>,technician,,159,TRUE,FALSE,FALSE,,p.carr 28th feb 23: changed spn dependency from functionselection<0xf812> to debugcontrolalgorithmactive<0x00f0>,
Railblazer,0xf87d,charging start voltage,table only,FALSE,TRUE,FALSE,mode selection = cycle sentry,engineering,,159,TRUE,FALSE,FALSE,log event if parameter value changes.,,
Navigator,0xf87d,charging start voltage,table only,FALSE,TRUE,FALSE,mode selection = cycle sentry,,,159,TRUE,FALSE,FALSE,log event if parameter value changes.,,engineering
AMT,0xf89b,fuel level sensor configuration,table only,FALSE,TRUE,FALSE,no dependency,technician,,98,TRUE,FALSE,FALSE,,,
Navigator,0xf89c,compartment door switch,table only,FALSE,TRUE,FALSE,no dependency,,,108,TRUE,FALSE,FALSE,log when applicable alarm code is set or log event whenever parameter value changes,,user
Railblazer,0xf89c,compartment door switch,table only,FALSE,TRUE,FALSE,no dependency,user,,108,TRUE,FALSE,FALSE,log when applicable alarm code is set or log event whenever parameter value changes,,
AMT,0xf89c,door switch configuration - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,108,TRUE,FALSE,FALSE,,,
AMT,0xf912,tk model,table only,FALSE,TRUE,FALSE,no dependency,technician,,111,TRUE,FALSE,FALSE,,,
Navigator,0xf912,tk model,table only,FALSE,TRUE,FALSE,no dependency,,,111,TRUE,FALSE,FALSE,event log whenever unit/tk model changes or applicable alarm code is set.,,technician
Railblazer,0xf912,tk model,table only,FALSE,TRUE,FALSE,no dependency,technician,,111,TRUE,FALSE,FALSE,event log whenever unit/tk model changes or applicable alarm code is set.,,
Railblazer,0xf96e,electric motor start counter,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,event log conditions: log each day at 12:05 (midday) if control system is on.,,
AMT,0xf96e,electric motor start counter,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,,,
Navigator,0xf96e,electric motor start counter,table only,FALSE,TRUE,FALSE,no dependency,,,,FALSE,FALSE,TRUE,event log conditions: log each day at 12:05 (midday) if control system is on.,,technician
Railblazer,0xf96f,diesel engine start counter,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,event log conditions: log each day at 12:05 (midday) if control system is on.,,
AMT,0xf96f,diesel engine start counter,table only,FALSE,TRUE,FALSE,engine = eco gov,technician,,,FALSE,FALSE,TRUE,,p.carr 4th jan 24 - adding dependency to ensure parameter is not logged for elena mt unit models,
Navigator,0xf96f,diesel engine start counter,table only,FALSE,TRUE,FALSE,engine type = eco or mechanical,,,,FALSE,FALSE,TRUE,event log conditions: log each day at 12:05 (midday) if control system is on.,"db - 16th jan2023 - updated dependancy column from ""no dependancy"" to ""engine type = eco or mechanical"" for pl3 & elena",technician
AMT,0xf9ce,setpoint - zone 2,graph (stepped) and table (continuous columns),TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,"temperatures (◦c/◦f )
mt zone 2",127,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf9ce,setpoint zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,user,"temperatures (◦c/◦f )
mt zone 2",127,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf9e8,discharge limit,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf9eb,discharge control active,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf9ec,discharge control active pull down,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0xf9ee,discharge control active recovery,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0xfa01,zone 1 on/off status,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,,
AMT,0xfa02,zone 2 on/off status,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,,,TRUE,FALSE,FALSE,,,
AMT,0xfa35,door switch configuration - zone 2,table only,FALSE,TRUE,FALSE,no dependency,user,,108,TRUE,FALSE,FALSE,,,
Nebula-Galaxy,0xfaf0,user max compressor speed,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0xfb69,zone 3 on/off status,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,,,TRUE,FALSE,FALSE,,,
AMT,0xfb6a,remote evap. type - zone 3,table only,FALSE,TRUE,FALSE,zoneconfiguration<0xf824> is greater than 2,technician,,"52, 67, 110, 112, 143",TRUE,FALSE,FALSE,,,
AMT,0xfb6c,setpoint - zone 3,graph (stepped) and table (continuous columns),TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 2,user,"temperatures (◦c/◦f )
mt zone 3",127,FALSE,FALSE,FALSE,,,
AMT,0xfb83,door switch configuration - zone 3,table only,FALSE,TRUE,FALSE,no dependency,user,,108,TRUE,FALSE,FALSE,,,
Nebula-Galaxy,0xfbc9,chassis configuration,table only,FALSE,FALSE,FALSE,no dependency,technician,,,FALSE,TRUE,FALSE,,,
Nebula-Galaxy,0xfbca,chassis voltage,table only,FALSE,FALSE,FALSE,no dependency,technician,voltage (v),111,FALSE,TRUE,FALSE,,,
Navigator,????,start of trip,table only,FALSE,TRUE,FALSE,no dependency,,,,FALSE,FALSE,FALSE,log event if sot (start of trip) slected,,user
DEET,n/a - model,engine break-in request,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,log event when engine break-in is entered or exited,,
Railblazer,no,engine break-in request,table only,FALSE,TRUE,FALSE,no dependency,technician,,not available,FALSE,FALSE,FALSE,,,
Railblazer,no,"can the current for the ""touchlog"" channel be logged? this was pin hpm j7-8, and we are opening it up for more broad customer use",,,,,,,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,tbd,pull down time remaining zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,tbd,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,tbd,zone 1 total temperature control protection hours,table and graph,FALSE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,,,
Nebula-Galaxy,tbd,zone 2 total temperature control protection hours,table and graph,FALSE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,,,
Nebula-Galaxy,tbd,damper solenoid current drawn,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,tbd,FALSE,FALSE,FALSE,,,
